4603,3171,1749
4603,3172,933
4603,3173,3009
4603,3174,4620
4603,3175,11447
4603,3176,9321
4603,3177,8583
4603,3178,8327
4603,3179,9160
4603,3180,2074
4603,3181,541
4603,3182,320
4603,3183,2513
4603,3184,1116
4603,3185,1326
4603,3186,1596
4603,3187,587
4603,3188,287
4603,3189,35
4603,3286,1
4604,3170,291
4604,3171,1144
4604,3172,1441
4604,3173,1971
4604,3174,1141
4604,3175,5092
4604,3176,5211
4604,3177,7322
4604,3178,3158
4604,3179,7101
4604,3180,3147
4604,3181,3378
4604,3182,313
4604,3183,241
4604,3184,863
4604,3185,798
4604,3186,940
4604,3187,2793
4604,3188,52
4604,3284,1
4604,3286,1
4605,3170,279
4605,3171,370
4605,3172,4396
4605,3173,3209
4605,3174,1445
4605,3175,648
4605,3176,1329
4605,3177,2947
4605,3178,951
4605,3179,1598
4605,3180,917
4605,3181,230
4605,3182,278
4605,3183,367
4605,3184,629
4605,3185,737
4605,3186,463
4605,3187,5638
4605,3188,221
4605,3284,1
4606,3170,62
4606,3171,542
4606,3172,785
4606,3173,2746
4606,3174,6127
4606,3175,663
4606,3176,2572
4606,3177,1840
4606,3178,763
4606,3179,432
4606,3180,905
4606,3181,98
4606,3182,276
4606,3183,499
4606,3184,1049
4606,3185,686
4606,3186,913
4606,3187,1686
4607,3170,102
4607,3171,547
4607,3172,809
4607,3173,551
4607,3174,1703
4607,3175,243
4607,3176,1123
4607,3177,2076
4607,3178,489
4607,3179,415
4607,3180,260
4607,3181,2329
4607,3182,531
4607,3183,911
4607,3184,1201
4607,3185,15950
4607,3186,699
4607,3187,2009
4607,3285,1
4608,3170,804
4608,3171,405
4608,3172,783
4608,3173,1295
4608,3174,2275
4608,3175,1587
4608,3176,2538
4608,3177,1522
4608,3178,802
4608,3179,569
4608,3180,660
4608,3181,4187
4608,3182,730
4608,3183,801
4608,3184,118
4608,3185,5364
4608,3186,355
4608,3187,945
4608,3188,54
4609,3170,367
4609,3171,1080
4609,3172,657
4609,3173,2984
4609,3174,4482
4609,3175,730
4609,3176,1367
4609,3177,1581
4609,3178,5791
4609,3179,359
4609,3180,110
4609,3181,236
4609,3182,412
4609,3183,595
4609,3184,824
4609,3185,2311
4609,3186,200
4609,3187,1439
4609,3188,455
4609,3287,3
4610,3170,169
4610,3171,645
4610,3172,763
4610,3173,4217
4610,3174,1679
4610,3175,2176
4610,3176,1839
4610,3177,2243
4610,3178,3751
4610,3179,3680
4610,3180,152
4610,3181,600
4610,3182,4676
4610,3183,2894
4610,3184,2459
4610,3185,989
4610,3186,1576
4610,3187,2004
4610,3188,473
4610,3286,1
4611,3170,487
4611,3171,791
4611,3172,636
4611,3173,865
4611,3174,3298
4611,3175,11122
4611,3176,1201
4611,3177,1339
4611,3178,1866
4611,3179,2532
4611,3180,1190
4611,3181,145
